Old,New,productname,nutriscoregrade,energy100g,saturatedfat100g,sugars100g,fiber100g,proteins100g,sodium100g,nutrition-score-fr_100g,new_scores,new_nutri_grades,utility_1,utility_2,utility_3,utility_4,utility_5,utility_6
2388,467,Sauce samourai,d,2088.0,4.2,4.6,0.0,1.0,0.72,18.0,8.1428571,d,1.047619,0.42857143,2.4285714,0.0,3.8095238,0.42857143
4527,468,"Chips de crevettes, recette vietnamienne",d,2243.0,3.0,6.8,1.3,2.0,0.8,16.0,7.0,d,0.0,0.42857143,1.3809524,0.0,5.1904762,0.0
2530,469,Filet de poulet et ses pommes de terre a la sarladaise,a,596.0,1.7,0.5,2.1,11.0,0.272,-2.0,17.571429,a,3.047619,1.4761905,2.4285714,1.0952381,6.9047619,2.6190476
4593,470,Quiche Lorraine,c,1005.0,3.7,3.5,0.9,8.3,0.392,4.0,13.190476,b,2.3809524,0.42857143,2.4285714,0.0,6.3809524,1.5714286
5185,471,Quenelles de volaille sauce champignon,c,641.0,5.7,0.8,2.5,3.3,0.508,9.0,14.285714,b,3.047619,0.42857143,2.4285714,1.0952381,5.8571429,1.4285714
507,472,Fibra Flakes Choco,d,1669.0,3.9,20.0,10.0,9.7,0.52,11.0,12.190476,c,1.047619,0.42857143,0.85714286,1.952381,6.9047619,1.0
2532,473,"Classique La Parisienne Jambon, Emmental & Crudites",b,548.0,3.3,1.9,2.2,7.5,0.28,1.0,16.0,b,3.047619,0.42857143,2.4285714,1.0952381,6.3809524,2.6190476
2317,474,Extr'acid,d,1421.0,0.0,63.0,0.0,5.4,0.016,14.0,13.952381,b,1.3809524,3.047619,0.0,0.0,6.3809524,3.1428571
2479,475,Bagel Saumon Fume,c,883.0,2.1,3.6,1.7,8.3,0.48,3.0,13.571429,b,2.4761905,0.42857143,2.4285714,0.42857143,6.3809524,1.4285714
346,476,Nids pates d'alsace,b,1519.0,1.2,3.0,0.0,15.0,0.04,0.0,15.333333,b,1.3809524,1.4761905,2.4285714,0.0,6.9047619,3.1428571
3294,477,Mini nems poulet,c,853.0,1.2,2.3,2.1,7.6,0.56,3.0,14.285714,b,2.4761905,1.4761905,2.4285714,1.0952381,6.3809524,0.42857143
4096,478,Noix du Bresil,d,2941.0,16.0,2.2,0.0,16.0,0.004,18.0,12.47619,c,0.0,0.0,2.4285714,0.0,6.9047619,3.1428571
4299,479,Tomate cerise et zestes de citron confit,b,318.0,0.3,8.9,3.4,1.9,0.52,2.0,15.52381,b,3.047619,3.047619,1.2857143,1.952381,5.1904762,1.0
5481,480,Champignons de Paris entiers 1er choix Bio,a,76.0,0.1,0.1,2.8,2.1,0.18288,-1.0,18.666667,a,3.6666667,3.047619,2.4285714,1.7142857,5.1904762,2.6190476
1431,481,Haricots blancs a  la tomate,a,292.0,0.0,0.5,6.5,4.9,0.32,-5.0,18.428571,a,3.047619,3.047619,2.4285714,1.952381,6.3809524,1.5714286
2773,482,Gratin dauphinois au jambon  A l'emmental rape,b,398.0,1.5,0.5,1.0,4.7,0.288,2.0,15.952381,b,3.047619,1.4761905,2.4285714,0.0,6.3809524,2.6190476
251,483,Steak Hache,a,1054.0,2.0,0.0,0.0,18.0,0.0,-1.0,15.285714,b,2.3809524,0.42857143,2.4285714,0.0,6.9047619,3.1428571
2889,484,Choc n' nuts barres cacahuetes,e,2124.0,12.0,44.0,2.5,9.8,0.168,24.0,10.619048,c,0.0,0.0,0.0,1.0952381,6.9047619,2.6190476
2175,485,Biscottes au ble complet,a,1619.0,0.6,3.5,10.0,13.0,0.44,-2.0,17.190476,a,1.3809524,3.047619,2.4285714,1.952381,6.9047619,1.4761905
1438,486,Tartiflette au reblochon de savoie label rouge,c,689.0,6.0,0.6,2.3,6.9,0.292,4.0,16.0,b,3.047619,0.42857143,2.4285714,1.0952381,6.3809524,2.6190476
5361,487,Squiiiz confiture d'abricot,d,1060.0,0.0,52.0,1.3,0.0,0.008,11.0,8.5714286,d,2.3809524,3.047619,0.0,0.0,0.0,3.1428571
3322,488,Pates  de fruits,c,1416.0,0.0,63.0,1.2,0.0,0.052,8.0,7.5714286,d,1.3809524,3.047619,0.0,0.0,0.0,3.1428571
703,489,Tallarines al huevo,a,1544.0,1.0,1.6,4.7,14.0,0.048,-5.0,17.285714,a,1.3809524,1.4761905,2.4285714,1.952381,6.9047619,3.1428571
3070,490,Pur Jus Clementine,c,205.0,0.0,12.0,0.0,0.0,0.0,5.0,10.52381,c,3.047619,3.047619,1.2857143,0.0,0.0,3.1428571
2274,491,pesto vert,d,1284.0,4.9,0.5,2.3,3.6,0.88,14.0,11.190476,c,1.3809524,0.42857143,2.4285714,1.0952381,5.8571429,0.0
5313,492,"Pain Plaisirs d'ete - Chorizo, Mais, Graines de Tournesol",d,1326.0,2.3,1.1,0.0,13.0,0.68,12.0,11.571429,c,1.3809524,0.42857143,2.4285714,0.0,6.9047619,0.42857143
4387,493,Gnocchi de Pommes de Terre,b,640.0,0.2,0.0,0.0,3.4,0.16,0.0,17.0,a,3.047619,3.047619,2.4285714,0.0,5.8571429,2.6190476
4750,494,Tarte aux pommes,c,866.0,4.2,17.0,3.5,3.0,0.084,5.0,13.571429,b,2.4761905,0.42857143,0.85714286,1.952381,5.2380952,2.6190476
4702,495,Crackers extra fin,d,2109.0,3.0,7.0,3.1,9.5,0.679704,13.0,12.142857,c,1.047619,0.42857143,1.3809524,1.952381,6.9047619,0.42857143
1767,496,Ba»che glacee Chocolats noisettes caramelisees,d,924.0,9.1,21.0,1.7,3.5,0.084,14.0,12.666667,c,2.4761905,0.42857143,0.85714286,0.42857143,5.8571429,2.6190476
1128,497,Mais doux,a,335.0,0.5,6.9,2.9,2.3,0.14,-2.0,17.0,a,3.047619,3.047619,1.3809524,1.7142857,5.1904762,2.6190476
4410,498,Biscuits tablette Degustation Chocolat Noir,e,2117.0,15.0,34.0,4.8,6.8,0.16,19.0,10.952381,c,0.0,0.0,0.0,1.952381,6.3809524,2.6190476
2658,499,Saucisses de volaille,b,620.0,2.9,0.6,0.6,16.0,0.44,2.0,14.285714,b,3.047619,0.42857143,2.4285714,0.0,6.9047619,1.4761905
3837,500,Bonbons aux ara´mes naturels d'eucalyptus et de menthe,d,1615.0,0.0,67.0,0.0,0.0,0.0,14.0,7.5714286,d,1.3809524,3.047619,0.0,0.0,0.0,3.1428571
2977,501,Crackers au sesame & au pavot,d,2046.0,2.2,6.2,4.4,9.3,0.64,12.0,12.142857,c,1.047619,0.42857143,1.3809524,1.952381,6.9047619,0.42857143
649,502,Fromage a  tartiner Nature,d,962.0,15.0,3.0,0.0,6.0,0.36,12.0,12.857143,c,2.4761905,0.0,2.4285714,0.0,6.3809524,1.5714286
1110,503,Pain De Mie Nature,b,1106.0,0.4,5.8,2.9,7.4,0.52,2.0,15.904762,b,2.3809524,3.047619,1.3809524,1.7142857,6.3809524,1.0
809,504,Cornichons a  croquer,c,63.0,0.0,1.2,0.0,1.3,1.0,5.0,12.952381,c,3.6666667,3.047619,2.4285714,0.0,3.8095238,0.0
227,505,Carrefour Haricots verts extra-fins,a,66.0,0.5,0.6,2.9,1.4,0.2,-6.0,18.666667,a,3.6666667,3.047619,2.4285714,1.7142857,5.1904762,2.6190476
626,506,Bifidus nature,b,264.0,2.1,4.1,0.0,3.7,0.04,0.0,15.428571,b,3.047619,0.42857143,2.4285714,0.0,6.3809524,3.1428571
4928,507,Les legumes minute brocolis en fleurette,a,121.0,0.0,1.5,3.0,3.1,0.06096,-9.0,19.47619,a,3.6666667,3.047619,2.4285714,1.952381,5.2380952,3.1428571
2533,508,Donnuts,e,837.0,10.0,68.0,0.0,1.0,0.4,25.0,8.1904762,d,2.4761905,0.42857143,0.0,0.0,3.8095238,1.4761905
169,509,Confiture Myrtilles sauvages du Massif Central,c,971.0,0.0,55.0,0.0,0.0,0.0,7.0,8.6666667,d,2.4761905,3.047619,0.0,0.0,0.0,3.1428571
3037,510,Yaourt nature 0% mat. gr.,a,159.0,0.0,4.5,0.0,4.5,0.04,-2.0,18.047619,a,3.047619,3.047619,2.4285714,0.0,6.3809524,3.1428571
2077,511,Sauce poivre,e,2054.0,4.1,5.1,2.2,0.7,1.08,19.0,7.7619048,d,1.047619,0.42857143,1.3809524,1.0952381,3.8095238,0.0
2158,512,Barritas de cereales Avellanas,c,1726.0,1.4,25.0,4.7,7.4,0.24,9.0,13.47619,b,1.047619,1.4761905,0.0,1.952381,6.3809524,2.6190476
2245,513,Fraisier,c,799.0,5.2,20.0,1.2,3.2,0.04,10.0,12.142857,c,2.4761905,0.42857143,0.85714286,0.0,5.2380952,3.1428571
3350,514,Hachis Parmentier,b,441.0,2.7,2.9,1.3,6.0,0.192,1.0,14.904762,b,3.047619,0.42857143,2.4285714,0.0,6.3809524,2.6190476
3032,515,Steaks haches pur boeuf,c,878.0,6.2,0.0,0.0,19.0,0.072,3.0,14.857143,b,2.4761905,0.42857143,2.4285714,0.0,6.9047619,2.6190476
1148,516,Jambon Sec,d,1096.0,5.3,0.5,0.5,34.0,2.16,18.0,12.142857,c,2.3809524,0.42857143,2.4285714,0.0,6.9047619,0.0
3560,517,Veloute aux  Panais et Courgettes,b,169.0,1.6,1.7,1.2,0.8,0.228,1.0,13.380952,b,3.047619,1.4761905,2.4285714,0.0,3.8095238,2.6190476
2914,518,Pain Complet,a,1314.0,0.25,5.7,3.92,6.58,0.104,-3.0,16.761905,b,1.3809524,3.047619,1.3809524,1.952381,6.3809524,2.6190476
2427,519,Amandes cacaotees saveur tiramisu,e,2367.0,15.0,38.0,4.6,12.0,0.076,21.0,11.47619,c,0.0,0.0,0.0,1.952381,6.9047619,2.6190476
1682,520,Compote pomme sans sucre ajoute,a,201.0,0.0,11.0,0.0,0.0,0.0,-3.0,10.52381,c,3.047619,3.047619,1.2857143,0.0,0.0,3.1428571
3917,521,Dattes denoyautees,b,1269.0,0.0,56.0,7.3,2.4,0.008,2.0,14.714286,b,1.3809524,3.047619,0.0,1.952381,5.1904762,3.1428571
5406,522,Saumon sauce a  l'oseille et son riz a  la carotte,b,586.0,2.9,0.6,0.6,8.5,0.212,0.0,14.904762,b,3.047619,0.42857143,2.4285714,0.0,6.3809524,2.6190476
2360,523,Yaourt entier,c,372.0,2.2,12.0,0.0,3.8,0.024,3.0,14.285714,b,3.047619,0.42857143,1.2857143,0.0,6.3809524,3.1428571
5129,524,Pomme a  la Cannelle,c,184.0,0.0,10.0,0.0,0.0,0.0,4.0,10.52381,c,3.047619,3.047619,1.2857143,0.0,0.0,3.1428571
212,525,Samoussas boeuf,b,938.0,1.7,5.9,2.6,11.0,0.44,1.0,14.809524,b,2.4761905,1.4761905,1.3809524,1.0952381,6.9047619,1.4761905
2506,526,Pains au lait (x 10),d,1492.0,3.8,12.0,2.2,7.6,0.52,12.0,11.571429,c,1.3809524,0.42857143,1.2857143,1.0952381,6.3809524,1.0
4093,527,Yaourt au lait de brebis,c,527.0,4.2,11.0,0.0,4.6,0.04,5.0,14.285714,b,3.047619,0.42857143,1.2857143,0.0,6.3809524,3.1428571
4802,528,Pates a  tartiner,e,2188.0,10.0,57.0,3.4,6.0,0.0508,22.0,11.904762,c,0.0,0.42857143,0.0,1.952381,6.3809524,3.1428571
4149,529,Veloute de tomates,e,146.0,0.3,3.2,0.9,0.7,0.26,10.0,14.952381,b,3.047619,3.047619,2.4285714,0.0,3.8095238,2.6190476
2534,530,Mini saucissons secs,e,1983.0,15.0,3.5,0.0,29.0,1.92,25.0,10.380952,c,1.047619,0.0,2.4285714,0.0,6.9047619,0.0
5449,531,Pate a  tartiner plaisir noisette,e,2188.0,10.0,57.0,3.4,6.0,0.0520192,22.0,11.904762,c,0.0,0.42857143,0.0,1.952381,6.3809524,3.1428571
1193,532,Crackers Emmental Graines de courge,d,1851.0,5.0,2.7,10.0,17.0,0.76,12.0,12.761905,c,1.047619,0.42857143,2.4285714,1.952381,6.9047619,0.0
4395,533,Poaªlee d'automne,b,431.0,1.4,2.0,3.2,2.3,0.256,0.0,16.714286,b,3.047619,1.4761905,2.4285714,1.952381,5.1904762,2.6190476
2701,534,"Assortiment oeufs fourressaveur praline, faa§on petit beurre, petillant, biscuit cacaote",e,2315.0,20.0,52.0,1.4,7.5,0.092,26.0,9.0,c,2.6645353e-15,0.0,0.0,0.0,6.3809524,2.6190476
453,535,Classic burger,b,1247.0,0.8,5.4,3.1,9.5,0.48,1.0,15.333333,b,1.3809524,2.2857143,1.3809524,1.952381,6.9047619,1.4285714
2574,536,Madeleines aux pepites a  la Framboise,e,1849.0,11.0,34.0,1.3,5.3,0.352,24.0,9.4285714,c,1.047619,0.42857143,0.0,0.0,6.3809524,1.5714286
2874,537,Emmental,c,1636.0,19.0,0.0,1.1,29.0,0.2,10.0,13.333333,b,1.3809524,0.0,2.4285714,0.0,6.9047619,2.6190476
2893,538,Emmental,c,1573.0,21.0,0.5,27.0,27.0,0.256,6.0,15.285714,b,1.3809524,0.0,2.4285714,1.952381,6.9047619,2.6190476
3957,539,Galette des Rois a  la frangipane,e,1854.0,16.0,14.0,1.8,6.6,0.376,21.0,10.714286,c,1.047619,0.0,1.2857143,0.42857143,6.3809524,1.5714286
3024,540,Tomme des pyrenees,d,1435.0,19.0,0.0,0.0,20.0,0.7,16.0,11.142857,c,1.3809524,0.0,2.4285714,0.0,6.9047619,0.42857143
984,541,Moutarde de Bourgogne,c,669.0,0.8,2.5,2.8,7.1,2.6,9.0,15.857143,b,3.047619,2.2857143,2.4285714,1.7142857,6.3809524,0.0
440,542,Double concentre de tomates,a,384.0,0.1,13.0,2.3,4.8,0.028,-6.0,18.0,a,3.047619,3.047619,1.2857143,1.0952381,6.3809524,3.1428571
4469,543,Marmelade orange,d,1021.0,0.0,60.0,0.8,0.0,0.0,13.0,8.5714286,d,2.3809524,3.047619,0.0,0.0,0.0,3.1428571
1946,544,Waffis Carrefour,e,2272.0,22.0,31.0,2.1,4.7,0.072,20.0,10.095238,c,0.0,0.0,0.0,1.0952381,6.3809524,2.6190476
1656,545,Cremes dessert bio vanille Bio,c,703.0,5.0,17.0,0.0,5.2,0.052,6.0,13.857143,b,3.047619,0.42857143,0.85714286,0.0,6.3809524,3.1428571
3271,546,Creme fluide  entiere,d,1209.0,21.0,3.0,0.0,2.4,0.028,13.0,13.142857,b,2.3809524,0.0,2.4285714,0.0,5.1904762,3.1428571
1662,547,Paves de saumon rose du Pacifique,a,402.0,0.3,0.0,0.0,20.0,0.18,-3.0,18.047619,a,3.047619,3.047619,2.4285714,0.0,6.9047619,2.6190476
2366,548,Flan de huevo,c,602.0,1.2,24.0,0.0,4.9,0.06,4.0,14.047619,b,3.047619,1.4761905,0.0,0.0,6.3809524,3.1428571
4326,549,Olives Cocktail Minut' Apero avec poivrons & lupins,c,774.0,0.4,0.5,3.8,2.7,2.0,8.0,15.142857,b,2.4761905,3.047619,2.4285714,1.952381,5.2380952,0.0
5458,550,Boudin noir aux pommes a  l'ancienne,d,869.0,8.2,2.1,0.0,12.0,0.48,15.0,13.666667,b,2.4761905,0.42857143,2.4285714,0.0,6.9047619,1.4285714
4108,551,Gyozas sux crevettes,c,653.0,1.1,6.1,1.1,6.2,0.64,6.0,12.714286,c,3.047619,1.4761905,1.3809524,0.0,6.3809524,0.42857143
2287,552,Haricots verts Extra-fins,a,108.0,0.0,0.8,2.8,1.6,0.304,-4.0,17.619048,a,3.6666667,3.047619,2.4285714,1.7142857,5.1904762,1.5714286
4245,553,Cappouccino au chocolat,e,1531.0,4.1,62.0,4.2,10.0,0.44,24.0,12.142857,c,1.3809524,0.42857143,0.0,1.952381,6.9047619,1.4761905
1787,554,Moutarde a  L'ancienne 200Gr,c,590.0,0.6,1.8,3.5,8.6,1.2,8.0,16.857143,b,3.047619,3.047619,2.4285714,1.952381,6.3809524,0.0
5417,555,Jambon superieure avec couenne 2 tranches Bio Carrefour,d,727.0,4.0,0.7,0.0,20.0,0.7112,12.0,13.238095,b,3.047619,0.42857143,2.4285714,0.0,6.9047619,0.42857143
713,556,Jambon superieur sans couenne,c,460.0,1.2,0.8,0.0,20.0,0.8,5.0,13.857143,b,3.047619,1.4761905,2.4285714,0.0,6.9047619,0.0
3202,557,Faa§on dame blanche,d,852.0,6.6,22.0,1.4,2.8,0.06,11.0,12.142857,c,2.4761905,0.42857143,0.85714286,0.0,5.2380952,3.1428571
2136,558,Madeleines Coquilles Marbrees au chocolat,d,1835.0,2.9,29.0,1.9,4.7,0.236,14.0,10.904762,c,1.047619,0.42857143,0.0,0.42857143,6.3809524,2.6190476
3067,559,Yaourt,c,536.0,4.3,13.0,0.0,2.8,0.04,6.0,13.142857,b,3.047619,0.42857143,1.2857143,0.0,5.2380952,3.1428571
2375,560,Cranberry,e,142.0,0.0,7.9,0.0,0.5,0.004,11.0,14.333333,b,3.047619,3.047619,1.2857143,0.0,3.8095238,3.1428571
5445,561,"Multifruit, Nectar a  base de concentres",e,175.0,0.0,9.8,0.0,0.1,0.012,11.0,10.52381,c,3.047619,3.047619,1.2857143,0.0,0.0,3.1428571
4050,562,Beurre doux extra fin,e,3061.0,57.0,0.9,0.0,0.7,0.02,19.0,9.3809524,c,-1.7763568e-15,0.0,2.4285714,0.0,3.8095238,3.1428571
962,563,Vinaigrette a la pomme saveur noix,d,1586.0,2.7,11.0,0.0,0.5,0.64,15.0,7.3333333,d,1.3809524,0.42857143,1.2857143,0.0,3.8095238,0.42857143
1977,564,Terrine de lapin,d,1172.0,9.6,0.7,0.0,18.0,0.52,17.0,13.142857,b,2.3809524,0.42857143,2.4285714,0.0,6.9047619,1.0
4153,565,Assortiment de souffles,d,2094.0,2.9,4.9,4.0,10.0,0.76,13.0,12.761905,c,1.047619,0.42857143,2.4285714,1.952381,6.9047619,0.0
1007,566,Sauce Bolognaise + de viande,c,381.0,1.6,4.3,1.1,4.5,0.52,4.0,14.333333,b,3.047619,1.4761905,2.4285714,0.0,6.3809524,1.0
824,567,Bolognaise,b,387.0,1.6,5.8,2.1,5.2,0.384,2.0,14.952381,b,3.047619,1.4761905,1.3809524,1.0952381,6.3809524,1.5714286
4311,568,Bleu fondant,d,1644.0,25.0,0.0,0.0,18.0,0.88,18.0,10.380952,c,1.047619,0.0,2.4285714,0.0,6.9047619,0.0
4403,569,Fonds D'artichauts,a,176.0,0.0,3.0,7.8,1.8,0.032,-11.0,18.809524,a,3.047619,3.047619,2.4285714,1.952381,5.1904762,3.1428571
4331,570,Chips croustillantes Classic,c,2272.0,3.0,1.67,5.0,5.67,0.424,7.0,12.666667,c,0.0,0.42857143,2.4285714,1.952381,6.3809524,1.4761905
3301,571,Saumon rouge du pacifique fume sauvage,d,544.0,0.7,0.5,0.8,23.0,1.2,11.0,15.428571,b,3.047619,3.047619,2.4285714,0.0,6.9047619,0.0
1234,572,Sans sucres ajoutes**Contient des sucres naturellement presents,a,240.0,0.0,11.0,2.2,0.0,0.0,-5.0,11.619048,c,3.047619,3.047619,1.2857143,1.0952381,0.0,3.1428571
969,573,Creme epaisse a  30% de matiere grasse,d,1204.0,20.0,3.3,0.0,2.2,0.04,13.0,13.142857,b,2.3809524,0.0,2.4285714,0.0,5.1904762,3.1428571
4282,574,"Melange raisins, amandes noix de cajou goji",b,2033.0,3.2,38.0,12.0,12.0,0.064,2.0,13.47619,b,1.047619,0.42857143,0.0,1.952381,6.9047619,3.1428571
2255,575,Mini ra¶stis,c,731.0,1.1,1.0,2.7,1.7,0.4,4.0,15.333333,b,3.047619,1.4761905,2.4285714,1.7142857,5.1904762,1.4761905
804,576,Chocolat noir,d,2353.0,26.0,27.0,12.0,9.6,0.012,17.0,12.0,c,0.0,0.0,0.0,1.952381,6.9047619,3.1428571
2397,577,Chocolat Noir  80% cacao,d,2575.0,31.0,20.0,12.0,9.5,0.0,16.0,12.857143,c,0.0,0.0,0.85714286,1.952381,6.9047619,3.1428571
65,578,Pizza Family 4 fromages,d,1114.0,5.6,3.2,1.3,12.0,0.4,11.0,13.619048,b,2.3809524,0.42857143,2.4285714,0.0,6.9047619,1.4761905
3696,579,Blanc de poulet Tranches epaisses,c,448.0,0.4,0.9,0.0,22.0,0.68,3.0,15.857143,b,3.047619,3.047619,2.4285714,0.0,6.9047619,0.42857143
5218,580,Cake aux Fruits Pur Beurre,e,1644.0,12.0,36.0,2.0,4.4,0.232,21.0,10.47619,c,1.047619,0.0,0.0,0.42857143,6.3809524,2.6190476
3956,581,Pains brioches aux raisins,c,1201.0,1.1,19.0,2.0,6.6,0.3,9.0,14.142857,b,2.3809524,1.4761905,0.85714286,0.42857143,6.3809524,2.6190476
4397,582,Haricots Verts et Haricots Beurre,a,105.0,0.05,0.5,3.5,1.5,0.12,-2.0,18.904762,a,3.6666667,3.047619,2.4285714,1.952381,5.1904762,2.6190476
917,583,Iced Tea Saveur Paªche,d,96.0,0.0,3.8,0.0,0.0,0.04,7.0,12.285714,c,3.6666667,3.047619,2.4285714,0.0,0.0,3.1428571
3727,584,Pasta sauce,c,228.0,0.2,5.5,1.4,0.9,0.352,3.0,12.857143,c,3.047619,3.047619,1.3809524,0.0,3.8095238,1.5714286
4644,585,Petits pois a  l'etuvee extra fins,a,331.0,0.2,4.1,6.3,5.6,0.27432,-10.0,19.47619,a,3.047619,3.047619,2.4285714,1.952381,6.3809524,2.6190476
1686,586,Pain surprise Etoile,c,971.0,4.5,3.7,2.7,8.9,0.6,10.0,14.285714,b,2.4761905,0.42857143,2.4285714,1.7142857,6.8095238,0.42857143
2500,587,Lunettes de Romans fourrees a  la fraise de la Dra´me,e,1846.0,9.9,31.0,1.8,5.5,0.084,19.0,10.904762,c,1.047619,0.42857143,0.0,0.42857143,6.3809524,2.6190476
1015,588,Caram'choc caramels tendres,e,1882.0,10.0,57.0,1.8,3.1,0.164,24.0,9.7619048,c,1.047619,0.42857143,0.0,0.42857143,5.2380952,2.6190476
4682,589,Cereales chocolat caramel Fusion,b,1665.0,0.9,27.0,6.6,8.4,0.16,0.0,13.47619,b,1.047619,1.4761905,0.0,1.952381,6.3809524,2.6190476
1855,590,Orange 100 % Pur Fruit Presse sans pulpe,c,163.0,0.0,8.7,0.1,0.7,0.0,2.0,14.333333,b,3.047619,3.047619,1.2857143,0.0,3.8095238,3.1428571
3512,591,Yaourt au lait de  CHaˆVRE,b,324.0,3.2,3.6,0.5,4.6,0.052,1.0,15.428571,b,3.047619,0.42857143,2.4285714,0.0,6.3809524,3.1428571
3482,592,Cocktail Mix,d,2749.0,8.5,4.3,7.3,25.0,0.12,12.0,14.333333,b,0.0,0.42857143,2.4285714,1.952381,6.9047619,2.6190476
2984,593,Yaourt Brasse a  La Pulpe De Fruits,c,389.0,1.2,14.0,0.0,4.2,0.04,3.0,15.333333,b,3.047619,1.4761905,1.2857143,0.0,6.3809524,3.1428571
1157,594,Batonnets geants,e,1270.0,13.0,31.0,0.0,3.5,0.08,19.0,9.8571429,c,1.3809524,0.0,0.0,0.0,5.8571429,2.6190476
1635,595,Gnocchi,b,632.0,0.1,0.1,0.0,4.2,0.24,1.0,17.52381,a,3.047619,3.047619,2.4285714,0.0,6.3809524,2.6190476
4228,596,Beurre de baratte - Doux,e,3033.0,53.0,0.6,0.0,0.7,0.016,19.0,9.3809524,c,0.0,0.0,2.4285714,0.0,3.8095238,3.1428571
943,597,Creme fluide entiere,d,1214.0,20.0,3.8,0.0,2.3,0.04,13.0,12.142857,c,1.3809524,0.0,2.4285714,0.0,5.1904762,3.1428571
48,598,Lardons fumes -25% de sel*,d,1018.0,7.5,0.6,0.0,17.0,0.72,17.0,12.571429,c,2.3809524,0.42857143,2.4285714,0.0,6.9047619,0.42857143
4949,599,Tomates Pelees Concassees en Des au Jus,a,100.0,0.1,3.7,1.3,1.2,0.12,-2.0,15.571429,b,3.6666667,3.047619,2.4285714,0.0,3.8095238,2.6190476
4591,600,Yaourt saveur vanille,c,377.0,1.9,13.0,0.0,2.9,0.04,3.0,13.142857,b,3.047619,0.42857143,1.2857143,0.0,5.2380952,3.1428571
5050,601,Mon Gateau Breton,e,1932.0,14.0,30.0,1.3,5.5,0.4,24.0,8.9047619,d,1.047619,0.0,0.0,0.0,6.3809524,1.4761905
3110,602,Brioche Nanterre,d,1038.0,6.6,6.6,0.0,7.5,0.12,11.0,13.190476,b,2.3809524,0.42857143,1.3809524,0.0,6.3809524,2.6190476
1089,603,Tomates entieres pelees au jus,a,93.0,0.0,2.9,1.1,1.0,0.016,-6.0,16.095238,b,3.6666667,3.047619,2.4285714,0.0,3.8095238,3.1428571
744,604,jambon superieur sans couenne,c,456.0,1.0,0.5,0.0,21.0,0.76,4.0,13.857143,b,3.047619,1.4761905,2.4285714,0.0,6.9047619,0.0
2961,605,P'tit Coeur Complice,d,1435.0,22.0,1.0,0.0,15.0,0.56,15.0,11.142857,c,1.3809524,0.0,2.4285714,0.0,6.9047619,0.42857143
3979,606,Les carres fondants,e,2295.0,16.0,48.0,5.3,7.5,0.012,21.0,11.47619,c,0.0,0.0,0.0,1.952381,6.3809524,3.1428571
2108,607,Fusilli Ble complet,a,1533.0,0.4,3.0,6.0,13.0,0.0,-6.0,18.857143,a,1.3809524,3.047619,2.4285714,1.952381,6.9047619,3.1428571
5261,608,Yaourt Saveur Citron (4 x 125 g),c,390.0,2.1,12.0,0.0,3.2,0.0400304,4.0,13.142857,b,3.047619,0.42857143,1.2857143,0.0,5.2380952,3.1428571
4804,609,Cheesecake aux fruits rouges sur son biscuit croustillant,d,1230.0,7.2,27.0,1.0,5.1,0.08128,14.0,10.809524,c,1.3809524,0.42857143,0.0,0.0,6.3809524,2.6190476
1467,610,"Tajine de Legumes epices, boulgour, grand epeautre",a,531.0,0.5,2.1,4.4,4.0,0.228,-3.0,19.47619,a,3.047619,3.047619,2.4285714,1.952381,6.3809524,2.6190476
5521,611,Tortilla chips goa»t fromage,d,2067.0,10.0,1.5,4.0,6.7,0.6,17.0,12.666667,c,1.047619,0.42857143,2.4285714,1.952381,6.3809524,0.42857143
4679,612,Petit brie,d,1569.0,23.0,1.0,1.2,18.0,0.52,13.0,11.714286,c,1.3809524,0.0,2.4285714,0.0,6.9047619,1.0
2481,613,Creme legere fouettee sous pression,d,992.0,13.0,12.0,0.0,2.6,0.04,14.0,12.142857,c,2.4761905,0.0,1.2857143,0.0,5.2380952,3.1428571
2132,614,Les Carres Gourmands Amandes Entieres Chocolat Noir,e,2351.0,17.0,34.0,7.0,11.0,0.0,19.0,12.0,c,0.0,0.0,0.0,1.952381,6.9047619,3.1428571
4630,615,Saint Felicien bio moule a  la louche Bio,d,1268.0,19.0,0.5,0.0,14.0,0.48,13.0,12.142857,c,1.3809524,0.0,2.4285714,0.0,6.9047619,1.4285714
5503,616,Macaroni (Cuisson rapide 3 min),a,1538.0,0.2,3.0,2.5,12.0,0.0,-3.0,18.0,a,1.3809524,3.047619,2.4285714,1.0952381,6.9047619,3.1428571
4389,617,Brandade de morue Plat Minut',b,494.0,2.2,2.0,1.0,5.2,0.312,2.0,13.857143,b,3.047619,0.42857143,2.4285714,0.0,6.3809524,1.5714286
1824,618,Flammekueche,d,1071.0,8.3,3.2,0.0,6.4,0.48,16.0,13.047619,b,2.3809524,0.42857143,2.4285714,0.0,6.3809524,1.4285714
2640,619,Pain a  l epeautre,c,1101.0,0.3,1.2,0.0,10.8,0.64,5.0,15.190476,b,2.3809524,3.047619,2.4285714,0.0,6.9047619,0.42857143
3833,620,Copos de maa­z Choco,d,1672.0,2.2,39.0,3.1,5.4,0.52,16.0,10.809524,c,1.047619,0.42857143,0.0,1.952381,6.3809524,1.0
701,621,Poulet crudites,a,1053.0,1.0,1.8,3.6,8.7,0.396,-1.0,16.095238,b,2.3809524,1.4761905,2.4285714,1.952381,6.3809524,1.4761905
